6.900000000000000000e+01,7.600000000000000000e+01,1.080000000000000000e+02,1.080000000000000000e+02,1.520000000000000000e+02
6.100000000000000000e+01,9.700000000000000000e+01,9.200000000000000000e+01,1.280000000000000000e+02,1.630000000000000000e+02
7.000000000000000000e+01,7.400000000000000000e+01,1.050000000000000000e+02,1.170000000000000000e+02,1.910000000000000000e+02
5.600000000000000000e+01,9.900000000000000000e+01,1.060000000000000000e+02,1.360000000000000000e+02,1.700000000000000000e+02
6.300000000000000000e+01,1.050000000000000000e+02,1.100000000000000000e+02,1.350000000000000000e+02,1.750000000000000000e+02
