1.000000000000000000e+00,8.000000000000000000e+00,1.700000000000000000e+01,2.200000000000000000e+01,2.700000000000000000e+01,3.600000000000000000e+01
4.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,2.800000000000000000e+01,4.100000000000000000e+01,4.300000000000000000e+01
