2.000000000000000000e+01,2.700000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,6.100000000000000000e+01
2.500000000000000000e+01,4.500000000000000000e+01,4.400000000000000000e+01,6.500000000000000000e+01,8.400000000000000000e+01
3.500000000000000000e+01,3.600000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+01,1.100000000000000000e+02
2.900000000000000000e+01,6.100000000000000000e+01,6.500000000000000000e+01,9.200000000000000000e+01,1.130000000000000000e+02
3.400000000000000000e+01,6.000000000000000000e+01,7.800000000000000000e+01,8.600000000000000000e+01,1.260000000000000000e+02
