4.300000000000000000e+01,6.500000000000000000e+01,8.700000000000000000e+01,1.070000000000000000e+02,1.220000000000000000e+02,1.560000000000000000e+02,1.800000000000000000e+02,1.970000000000000000e+02,2.300000000000000000e+02
5.000000000000000000e+01,6.200000000000000000e+01,9.600000000000000000e+01,9.100000000000000000e+01,1.360000000000000000e+02,1.430000000000000000e+02,1.760000000000000000e+02,2.100000000000000000e+02,2.250000000000000000e+02
4.500000000000000000e+01,8.400000000000000000e+01,8.700000000000000000e+01,1.120000000000000000e+02,1.410000000000000000e+02,1.840000000000000000e+02,1.690000000000000000e+02,2.130000000000000000e+02,2.350000000000000000e+02
