1.200000000000000000e+01,2.000000000000000000e+01,3.300000000000000000e+01,3.600000000000000000e+01,5.000000000000000000e+01,6.600000000000000000e+01
1.200000000000000000e+01,2.500000000000000000e+01,2.300000000000000000e+01,4.300000000000000000e+01,6.000000000000000000e+01,6.900000000000000000e+01
