1.500000000000000000e+01,1.500000000000000000e+01,3.100000000000000000e+01,4.300000000000000000e+01,5.100000000000000000e+01,5.700000000000000000e+01,8.200000000000000000e+01,7.300000000000000000e+01,1.060000000000000000e+02
2.100000000000000000e+01,2.500000000000000000e+01,4.300000000000000000e+01,4.600000000000000000e+01,6.500000000000000000e+01,7.700000000000000000e+01,8.000000000000000000e+01,1.090000000000000000e+02,1.150000000000000000e+02
1.500000000000000000e+01,4.400000000000000000e+01,4.600000000000000000e+01,6.600000000000000000e+01,8.200000000000000000e+01,1.050000000000000000e+02,1.060000000000000000e+02,1.300000000000000000e+02,1.410000000000000000e+02
