4.915200000000000000e+04
5.995280000000000291e+04
5.848400000000000000e+04
5.694240000000000146e+04
5.619159999999999854e+04
5.543880000000000291e+04
5.454759999999999854e+04
5.435880000000000291e+04
5.369800000000000000e+04
5.328280000000000291e+04
5.280240000000000146e+04
5.248159999999999854e+04
5.213519999999999709e+04
5.225000000000000000e+04
5.200040000000000146e+04
5.162719999999999709e+04
5.162240000000000146e+04
5.143759999999999854e+04
5.126600000000000000e+04
5.102040000000000146e+04
5.116040000000000146e+04
5.094319999999999709e+04
5.095319999999999709e+04
5.088119999999999709e+04
5.067080000000000291e+04
5.076000000000000000e+04
5.064919999999999709e+04
5.069319999999999709e+04
5.061680000000000291e+04
5.053400000000000000e+04
5.050559999999999854e+04
5.042359999999999854e+04
5.051719999999999709e+04
5.042000000000000000e+04
5.030159999999999854e+04
5.034119999999999709e+04
5.026359999999999854e+04
5.031640000000000146e+04
5.023280000000000291e+04
5.018880000000000291e+04
5.014600000000000000e+04
5.001119999999999709e+04
5.005959999999999854e+04
5.002400000000000000e+04
5.011800000000000000e+04
5.007959999999999854e+04
5.000240000000000146e+04
5.015280000000000291e+04
4.996359999999999854e+04
5.014080000000000291e+04
5.008559999999999854e+04
