7.864320000000000000e+05
9.797244000000000233e+05
9.745335999999999767e+05
9.687920000000000000e+05
9.631231999999999534e+05
9.570300000000000000e+05
9.520431999999999534e+05
9.457075999999999767e+05
9.376931999999999534e+05
9.344804000000000233e+05
9.270520000000000000e+05
9.220775999999999767e+05
9.140628000000000466e+05
9.144071999999999534e+05
9.074800000000000000e+05
9.020155999999999767e+05
9.002344000000000233e+05
8.990435999999999767e+05
8.891780000000000000e+05
8.885251999999999534e+05
8.854900000000000000e+05
8.825935999999999767e+05
8.810488000000000466e+05
8.759615999999999767e+05
8.741951999999999534e+05
8.701184000000000233e+05
8.707940000000000000e+05
8.663728000000000466e+05
8.646904000000000233e+05
8.647468000000000466e+05
8.586375999999999767e+05
8.591960000000000000e+05
8.563115999999999767e+05
8.547044000000000233e+05
8.536440000000000000e+05
8.498904000000000233e+05
8.517015999999999767e+05
8.503815999999999767e+05
8.469748000000000466e+05
8.447988000000000466e+05
8.449548000000000466e+05
8.437875999999999767e+05
8.410000000000000000e+05
8.420755999999999767e+05
8.415535999999999767e+05
8.378560000000000000e+05
8.364911999999999534e+05
8.372515999999999767e+05
8.364355999999999767e+05
8.337504000000000233e+05
8.331031999999999534e+05
